barcode,product_name,ingredients,image_url
3660992005314,Crème lavante à l'huile d'amande douce,"Aqua, sodium laureth sulfate, sodium chloride, cocamidopropyl betaine, glycerin, PEG-60 almond glycerides, sodium styrene/acrylates copolymer, laureth-4, cocamide mipa, parfum, prunus amygdalus dulcis oil, tetrasodium edta, 2-bromo-2-nitropropane-1,3-diol, sodium hydroxide, sodium lauryl sulfate, potassium sorbate, trideceth-7, citric acid, tocopherol",
3660992005338,Gel douche au beurre de karité,"AQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, DECYL GLUCOSIDE, PARFUM, GLYCOL DISTEARATE, GLYCERIN, LAURETH-4, CITRIC ACID, PEG-40 HYDROGENATED CASTOR OIL, 2-BROMO-2-NITROPROPANE-1, 3-DIOL, BUTYLENE GLYCOL, TETRASODIUM EDTA, BUTYROSPERMUM PARKII BUTTER EXTRACT, PHENOXYETHANOL, POTASSIUM SORBATE.",http://en.openbeautyfacts.org/images/products/366/099/200/5338/front.5.400.jpg
3660992005345,Gel douche vitalité à l'extrait de citron,"AQUA, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, DECYL GLUCOSIDE, SODIUM CHLORIDE, PARFUM, PEG-4 RAPESEEDAMIDE, LIMONENE, HEXYL CINNAMAL, CITRIC ACID, LINALOOL, PROPYLENE GLYCOL, ETHOXYDIGLYCOL, 2-BROMO-2-NITROPROPANE-1,3-DIOL, CITRAL, TETRASODIUM EDTA, CITRUS LIMON FRUIT EXTRACT, CITRONELLOL, GLUCOSE, BUTYLENE GLYCOL, POTASSIUM SORBATE, CI 47005, CI 42051.",http://en.openbeautyfacts.org/images/products/366/099/200/5345/front.5.400.jpg
3660992005482,Lingettes pour bébé épaisses 80 pièces,"Aqua, Glycerin, Propylene Glycol, Coco-Glucoside, Chlorphenesin, Sodium Benzoate, Parfum, PEG-40 Hydrogenated Castor Oil, Disodium EDTA, Lactic Acid.",http://en.openbeautyfacts.org/images/products/366/099/200/5482/front.5.400.jpg
3660992009015,"Disques à Démaquiller Bien Vu, Sachet De",120 Disques à démaquiller Composition 100% coton. Précaution d'emploi Ne pas laser l'emballage à la da Pour nous contacter : 09 69 36 69 36 APPEL NON SURTAXE www.magasjns-u.com Distribué par : Système U BP 30159 - 94533 Rungis cedex,
3661295615019,Gel désinfectant des mains,"Alcool éthylique, Propane-2 ol, triclosan.",
3661434003639,"Eau micellaire thermale - apaise, démaquille, nettoie","aqua (water, eau), polysorbate 20, glycerin, poloxamer 184, caprylyl/capryl glucoside, cetrimonium bromide, polyaminopropyl biguanide, parfum (fragrance), prunus armeniaca (apricot) fruit extract, citric acid, ascorbic acid.",
3661434005879,Huile lavante peaux sensibles,"AQUA (WATER, EAU), GLYCERIN, SODIUM LAURETH SULFATE, CAPRYLYL/CAPRYL GLUCOSIDE, PEG-7 GLYCERYL COCOATE, SODIUM COCOYL GLUTAMATE, SODIUM COCOAMPHOACETATE, PARFUM (FRAGRANCE), LAURETH-2, PEG/PPG-120/10 TRIMETHYLOLPROPANE TRIOLEATE, CITRIC ACID, SODIUM BENZOATE, SODIUM CHLORIDE, POLYQUATERNIUM-10, COCO-GLUCOSIDE, GLYCERYL OLEATE, SODIUM ACETATE.",
3661596986436,"Kerasoin Professionel, Shampooing anti-pelliculaire, Prévention & Soin","Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Coco-Glucoside, Glycerin, Parfum, Pyroctone Olamine, Amodimethicone, Sodium Arganamphoacetate, Sodium Sheabutteramphoacetate, Citric Acid, Hexyl Cinnamal, PEG-4 Distearyl Ether, Alpha-Isomethyl Ionone, Benzyl Salicylate, Disodium EDTA, Guar Hydroxypropyltrimonium Chloride Benzyl, Alcohol, Distearyl Ether, Cetrimonium Chloride, Trideceth-12, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Linalool, Dicaprylyl Ether, Sodium Chloride, Methylchloroisothiazolinone, Methylisothiazolinone.",
3662217006250,Le gel nettoyant visage,"aqua, triticum spelta seed water, glycerin, cocamidopropyl betaine, xanthan gum, benzyl alcohol, cellulose gum, sodium chloride, parfum, calendula officinalis extract, dehydroacetic acid, sodium levulinate, sodium benzoate, lactic acid, aloe barbadensis leaf juice pownder",
36768,Shampooing reflets argentés,"Aqua/Water/Eau, sodium laureth sulfate, centaurea cyanus flower extract, sodium cocoamphoacetate, cocamidopropyl hydroxysultaine, cocamide mipa, PEg-40 hydrogenated castor oil, parfum/fragrance, sodium chloride, citric acid, polyquaternium-10, propylene glycol, benzyl alcohol, methylchloroisothiazolinone, methylisothiazolinone, CI 17200 (Red 33), CI 42090 (Blue 1).",
3700206782041,Vernis à ongles,"butyl acetate, ethyl acetate, nitrocellulose, acetyl tributyl citrate, phthalic anhydride/trimellitic anhydride/glycols copolymer, isopropyl  alcohol, stearalkonium hectorite, adipic acid/fumaric acid/tricyclodecane dimethanol copolymer, citric acid, CI 77891, CI 19140, CI 15850, CI 77007.",http://en.openbeautyfacts.org/images/products/370/020/678/2041/front.5.400.jpg
3700281701715,Poudre hydra bronzante,"talc, mica, zea mays (corn) starch, dimethicone, zinc stearate silica, pentaerythrityl tetraisostearate, octyldodecyl stearoyl (safflower) seed oil, tetrasodium edta, limnanthes alba (meadowfoam), butyrospermum parkii (shea butter) extract, tocopherol, CI 77891 (titanium dioxide), CI 77491 (iron oxides), CI 77492 (iron oxides), CI 77499 (iron oxides).",
3700311811858,Dissolvant,"ACETONE, AQUA, CI 26100.",
3700311812763,Lingettes pour bébé,"aqua, gluconolactone, propylene glycol, peg-40 hydrogenated castor oil, potassium sorbate, sodium benzoate, trideceth-9, peg-5 ethylhexanoate, disodium edta, parfum, sodium lauroamphoacetate, aloe barbadensis gel, sodium chloride, calcium gluconate, sodium sulfite.",
3700426220651,Poudre compacte P03 beige doré,"talc, zea mays starch, dimethicone, zinc stearate, pentaerythrityl tetraisostearate, octyldodecyl stearoyl stearate, chlorphenesin, potassium sorbate, HDI/trimethylol hexyllactone crosspolymer, silica, porphyridium cruentum extract, lactose, diisostearyl malate, nylon-12, CI 77492, CI 77491, CI 77499",http://en.openbeautyfacts.org/images/products/370/042/622/0651/front.4.400.jpg
3700436040751,Huile de massage gourmande & chauffante Fraise,"GLYCERIN, PROPYLENE GLYCOL, AROMA, SODIUM SACCHARIN.",
3700446411596,Gel Aloé Vera bio,"Aloe barbadensis leaf extract, sodium magnesium sodium silicate, glycerin, lactic acid, aqua, xanthan gum, potassium sorbate, sodium benzoate, benzyl alcohol, dehydroacetic acid",
3700446411701,Gommage douceur visage Grain de riz et argan,"Aqua, aloe barbadensis leaf*, glycerin, oryza sativa powder*, caprylyl capryl glucoside, triticum vulgare straw water*, argania spinosa shell powder*, euterpe oleracea fruit extract*, bambusa arundinacea stem extract*, dehydroxanthan gum, benzyl alcohol, parfum, coco betain, ethyl lauroyl arginate HCl, cinnamic acid, dehydroacetic acid, sodium benzoate, potassium sorbate, citric acid. *ingrédients issus de l’Agriculture Biologique / 99% du total des ingrédients sont d’origine naturelle / 46% du total des ingrédients sont issus de l’agriculture biologique.",
3700479107206,L'Authentique Savon d'Alep,"Sodium Olivate, Aqua, Sodium Laurate, Sodium Hydroxide.",
3700568402823,Dissolvant pour les ongles,"Acetone, Butyl Acetate, Ricinus Communis Seed Oil, CI 26100",http://en.openbeautyfacts.org/images/products/370/056/840/2823/front.5.400.jpg
3700593600188,Savon de Marseille,"30 % et plus : savon, également : parfum.",
3700593600515,Pêche Amande Douce savon glycériné,"Sodium tallowate, sodium palm kernelate, aqua, glycerin, parfum, sodium chloride, prunus amygdalus dulcis oil, prunus persica kernel oil, methoxymethylbutanol, tetrasodium etidronate, o-tolyl biguanide.",
3700593601574,Gel douche Abricot et Pêche blanche extra doux,"AQUA, SODIUM LAURETH SULFATE, GLYCERIN, SODIUM CHLORIDE, LAURYL GLUCOSIDE, COCAMIDOPROPYL BETAINE, PARFUM, PEG-40 HYDROGENATED CASTOR OIL, SODIUM BENZOATE, CITRIC ACID, SUCROSE COCOATE, COCONUT ACID, POLYQUATERNIUM-7, BENZOTRIAZOLYL DODECYL P-CRESOL, SODIUM HYDROXIDE, PRUNUS PERSICA FRUIT EXTRACT, PRUNUS ARMENIACA FRUIT EXTRACT, POTASSIUM SORBATE, CI 16255, CI 19140",http://en.openbeautyfacts.org/images/products/370/059/360/1574/front.6.400.jpg
3700601507850,Gel douche Lait d'anesse,"Aqua/Water, Sodium Laureth Sulfate, Cocamidopropyl Betain, Sodium Chloride, Peg-4 Rapeseedamide, Glycerin, Donkey Milk, Argania Spinosa Kernel Oil, Polyquaternium-7, Parfum/Fragrance, Styrene/Acrylates Copolymer, Citric Acid, Sodium Benzoate, Methylchloroisothiazolinone, Methylisothiazolinone, Alpha-Isomethyl Ionone, Benzyl Alcohol.",http://en.openbeautyfacts.org/images/products/370/060/150/7850/front.6.400.jpg
3700719002278,Adopt' Oriental Baume et Bois,"alcohol denat., aqua (water), parfum (fragrance), limonene, linalool, benzyl benzoate, citral.",
3700719002889,Adopt' Floral Eau argentée,"Alcohol denat., aqua (water), parfum (fragrance), amyl cinnamal, benzyl benzoate, eugenol, geraniol, citral, citronellol, coumarin, hexyl cinnamal, limonene, linalool, butylphenyl, methylpropional (lilial).",
3700992600062,Liquide vaisselle aloé vera,"pour 5 litres d'eau ce flacon vous permet jusqu'à 100 bains de lavage pour vaisselle sale. préférez les bains de lavage au lavage à l'eau courante, respectez les dosages préconisés. Rincez toujours votre vaisselle à l'eau potable. Composition parmi autres ingrédients contient : 5% ou plus, mais moins de 15% d'agents de surfaces anioniques. Moins de 5% d'agents de surfaces amphotères. Autre : conservateurs (Acide lactique et METHYLISOTHIAZOLINONE), parfum de synthèse* avec 1 mg d'huiles essentielles/flacon de 500 mL. Précautions d'emploi DANCER : contient LAURYL ETHER SULFATE DE SODIUM, COCAMIDOPROPYL BETAINE. Provoque des lésions oculaires graves. Tenir hors de portée des enfants. Porter un équipement de protection des yeux. EN CAS DE CONTACT AVEC LES YEUX: Rincer avec précaution à reau pendant plusieurs minutes. Enlever les lentilles de contact si la victime en porte et si elles peuvent étre facilement enlevées. Continuer à rincer. EN CAS D'INGESTION: Appeler immédiatement un CENTRE ANTIPOISON ou un médecin. En cas de consultation d'un médecin, garder à disposition le récipien ou Cétiquette. Eliminer le contenu/le récipient conformément à règlementation en vigueur. Utiliser exclusivement pour l'usage pré et conformément au mode d'emploi.",
3760004321903,Savon naturel parfumé à l'huile d'olive,"sodium palmate, sodium palm kernelate or sodium cocoate, Aqua, Glycerin, sodium olivate, Parfum (Fragrance), CI 77891 (Titanium Dioxide), Citric Acid, Sodium Hydroxide, Tetrasodium Etidronate, Tetrasodium EDTA, limonene",http://en.openbeautyfacts.org/images/products/376/000/432/1903/front.5.400.jpg
3760020731403,BB cream Crème soin teintée Sable anti-âge,"Ribes Nigrum (Black currant) leaf water*, Aqua (Water), Glycerin**, _Corylus avellana_ (Hazelnut) seed oil *, Polyglyceryl-6 Distearate, Oenothera biennis (evening primrose) seed oil *, Butyrospermum Parkii (Shea) Butter*, Titanium Dioxide, Helianthus annuus (sunflower) seed oil *, Parfum, Copernicia Cerifera (Carnauba) wax*, Mauritia flexuosa (Buriti) fruit oil*, Benzyl alcohol, CI 77891, Hydrated silica, Xanthan Gum, Sodium benzoate, CI 77491, Potassium sorbate, Hyaluronic acid, Tocopherol, CI 77492, CI 77499, Linalool, Geraniol, Citronellol, Limonene",
3760020733100,Sérum tenseur végétal contour yeux & lèvres,"Aqua (water), Ribes nigrum (Black currant) flower water*, Glycerin, Rosa Moschata (Musk rose) seed oil*, Hydrolyzed _wheat_ protein, Xanthan gum, Benzyl alcohol, Sodium benzoate, Potassium sorbate",
3760032491982,Le déo brume à l'air pur,"Aqua (Water), Alcohol denat., Triethyl Citrate, PEG-40 Hydrogenated Castor Oil, Parfum (Fragance), Candida Bombicola / Glucose / Methyl Rapesidate Ferment, Potassium Sorbate, Nympheae Alba Flower Extraxt, Glycerin, Allantoin, Nitrogen, Oxygen",
3760075070939,Crème teintée très haute protection SPF 50+,"Aloe Barbadensis Leaf Extract, Dicaprylyl Carbonate Titanium Dioxide, Glycerin, Caprylic/Capric Triglyceride, Simmondsia Chinensis Seed Oil, Polyglyceryl-3 Diisostearate, CI 77492, Coconut Alkanes, Polyglyceryl-2 Dipolyhydroxystearate, Aqua, Polyhydroxystearic Acid, Stearic Acid, Calophyllum Inophyllum Seed Oil, Magnesium Sulfate, Sodium Chloride, Xanthan Gum, Aluminum Hydroxide, Parfum, Sodium Levulinate, Glyceryl Caprilate, Alumina, CI 77491, Coco Caprylate/Caprate, Sodium Anisate, CI-77499, Linalool, Limonene, Benzyl Benzoate, Benzyl Salicylate, Citric Acid",
3760087901474,Savon de Marseille - Marseille Soap,"Sodium Palmate, Aqua, Sodium Palm Kernelate or sodium cocoate, Glycerin, Sodium chloride, Sodium hydroxide, CI 77891.",http://en.openbeautyfacts.org/images/products/376/008/790/1474/front.4.400.jpg
3760087901481,Savon de Marseille à l'huile d'olive,"Sodium Olivate, Sodium Palmate, Aqua, Sodium Palm Kernelate or sodium cocoate, Glycerin, Sodium chloride, Sodium hydroxide.",http://en.openbeautyfacts.org/images/products/376/008/790/1481/front.4.400.jpg
3760087902921,beurre de karité sans parfum,"Butyrospermum parkii butter*, tocopherol.",
3760087903874,Gel douche au lait d'anesse Immortelle,"Aqua, lippia citriodora extract, sodium cocoamphoacetate, cocamidopropylbetaine, xantham gum, glycerin, helichrysum italicum flower water, lauryl glucoside, stearyl citrate, parfum, sodium cocoyl glutamate, lactis lipida, coco-glucoside glyceryl oleate, citric acid, CI 75125, zea mays starch, tocopherol, caramel, dehydro-acetic acid, benzyl alcohol, tetrasodium glutamate diacetate, citral, limonene",
3760096760697,Caresse main velours,"Acide Hyaluronique, Avoine Noir (hydratant), Beurre de Karité, Argan, Kukui, Lin, Carthame & Olive (nourrissant, réparateur), Rétinol A, Acide d’Hibiscus (lissant), Vigne de Goudron, complexe Ayurvédique (apaisant), Vitamine E, filtres UVA/UVB (protecteur), Panthénol, Prêle, Huile Essentielle de Citron, Vitamine D (fortifiant), Complexe déstressant EOS®",http://en.openbeautyfacts.org/images/products/376/009/676/0697/front.6.400.jpg
3760099590079,Gel douche sans savon Huile d'amandes douces bio,"AQUA / WATER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, GLYCERIN, PPG-5-CETETH-20, PEG-60 HYDROGENATED CASTOR OIL, CI 17200 / RED 33, GERANIOL, PARFUM / FRAGRANCE, ALPHA-ISOMETHYL IONONE, SODIUM BENZOATE, SALICYLIC ACID, SODIUM HYDROXIDE, COUMARIN, _PRUNUS AMYGDALUS_ DULCIS OIL / SWEET ALMOND OIL, LAURETH-2, CITRONELLOL, TETRASODIUM GLUTAMATE DIACETATE, HYDROXYCITRONELLAL, CITRIC ACID, HEXYL CINNAMAL, POLYQUATERNIUM-7, BUTYLPHENYL METHYLPROPIONAL, BENZYL SALICYLATE, BENZYL ALCOHOL, BENZYL BENZOATE. (F.I.L C172494/1)",http://en.openbeautyfacts.org/images/products/376/009/959/0079/front.5.400.jpg
3760099590086,Crème douche - huile d'amendes douces et 1/3 de lotion hydratante,"Aqua/water, sodium laureth sulfate, cocamidopropyl betaine, glycerin, sorbitol, sodium chloride, PPG-5-CETETH-20, PEG-60 hydrogenated casor oil, geraniol, linalool, parfum/fragrance, alpha-isomethyl ionone, sodium benzoate, sodium lactate, sodium hydroxide, coumarin, prunus amygdalus dulcuis oil / sweet almond oil, coco-glucoside, limonene, laureth-2, styrene/acrylates copolymer, tetrasodium glutamate diacetate, citronellol, citric acid, gossypium herbaceum / cotton extract, maltodextrin, polyquaternium-7, hexyl cinnamal, butylphenyl methylpropional, benzyl salicylate, benzyl alcohol. (F.I.L C170244/1).",
3760099590239,La recette Donge 1926 le savon de Tradition,"Sodium Tallowate, Sodium Palm Kernelate, Sodium Cocoate, Aqua, Glycerin, _Prunus Amygdalus_ Dulcis Oil, Parfum, Sodium Chloride, Lauric Acid, Tetrasodium Glutamate Diacetate, CI 77891, Rosmarinus Officinalis Extract, Caprylic/Capric Triglycerides, Geraniol, Coumarin, Citronellol, Isoeugenol, Cinnamyl Alcohol, Linalool",
3760099590246,Savon Crème de Beauté,"Sodium Tallowate, Sodium Palm Kernelate, Sodium Cocoate, Aqua, Lauric Acid, Stearic Acid, Glycerin, Parfum, Sodium Chloride, CI 77891, Squalene, Tetrasodium Glutamate Diacetate, Rosmarinus Officinalis Extract, Caprylic/Capric Triglycerides, Benzyl Salicylate, Citronellol, Coumarin, Eugenol, Geraniol, Hexyl Cinnamal, Butylphenyl Methylpropional, Linalool, Hydroxyisohexyl-3-Cyclohexene Carboxaldehyde, Benzyl Alcohol.",http://en.openbeautyfacts.org/images/products/376/009/959/0246/front.6.400.jpg
3760099591311,Shampooing 2 en 1 ultra démêlant,"AQUA / WATER, DISODIUM COCOAMPHODIACETATE, SODIUM LAURETH-8 SULFATE, PEG-200 HYDROGENATED GLYCERYL PALMATE, SODIUM LAURETH SULFATE, PEG-7 GLYCERYL COCOATE, PEG-40 HYDROGENATED CASTOR OIL, CI 19140 / YELLOW 5, CI 17200 / RED 33, POTASSIUM SORBATE, SODIUM OLETH SULFATE, SODIUM BENZOATE, MAGNESIUM LAURETH-8 SULFATE, MAGNESIUM LAURETH SULFATE, MAGNESIUM OLETH SULFATE, PRUNUS AMYGDALUS DULCIS OIL / SWEET ALMOND OIL, PRUNUS ARMENIACA (APRICOT) FRUIT EXTRACT, CITRIC ACID, TETRASODIUM GLUTAMATE DIACETATE, POLYQUATERNIUM-10, POLYQUATERNIUM-7, PARFUM / FRAGRANCE. (F.I.L. C165983/2)",http://en.openbeautyfacts.org/images/products/376/009/959/1311/front.6.400.jpg
3760099591335,Natural caresse à l'huile d'amande douce,"Aqua, gluconolactone, parfum, PEG-40 hydrogenated castor oil, PEG-75 lanolin, potassium sorbate, sodium benzoate, _prunus amygdalus_ dulcis oil, polyquaternium-37, PEG-5 ethylhexanoate, trideceth-9, tetrasodium EDTA, calcium gluconate.",http://en.openbeautyfacts.org/images/products/376/009/959/1335/front.9.400.jpg
3760099591502,Savon doux,"SODIUM PALMATE, SODIUM PALM KERNELATE, AQUA / WATER, GLYCERIN, PARFUM / FRAGRANCE,  CI 77891 / TITANIUM DIOXIDE, OLEA EUROPAEA OIL / OLIVE FRUIT OIL, LINALOOL, GERANIOL, ALPHA-ISOMETHYL IONONE, SODIUM CHLORIDE, SODIUM HYDROXIDE, COUMARIN, ROSMARINUS OFFICINALIS (ROSEMARY) EXTRACT, PRUNUS AMYGDALUS DULCIS OIL / SWEET ALMOND OIL, COCONUT ACID, LIMONENE, TETRASODIUM GLUTAMATE DIACETATE, CITRONELOOL, CAPRYLIC / CAPRIC TRIGLYCERIDE, HEXYL CINNAMAL, BENZYL SALICYLATE, BENZYL ALCOHOL. (F.I.L. C185566/1).",
3760099592066,Gel surgras Toilette intime,"Aqua (Water), Aloe Barbadensis Leaf Juice, Glycerin, Ammonium Lauryl Sulfate, Cocamidopropylbetaine, Coco-glucoside, _Prunus Amygdalus_ Dulcis Oil (_Sweet Almond_ oil), Butyrospermum Parkii Butter (Shea Butter), Glyceryl Oleate, Tocopherol, Hydrogenated Palm Glycerides Citrate, Maris Aqua (Sea Water), Vaccinium Macrocarpon Fruit Extract (Cranberry fruit extract), Parfum (Fragance), Citric Acid, Sodium Chloride, Sodium Benzoate, Benzyl Alcohol, Benzoic Acid, Potassium Sorbate, Linalool",http://en.openbeautyfacts.org/images/products/376/009/959/2066/front.8.400.jpg
3760099593377,Savon Le Naturel extra pur de Marseille,"AQUA, POTASSIUM COCOATE, POTASSIUM OLEATE, POTASSIUM OLIVATE, POTASSIUM CARBONATE, SODIUM CHLORIDE, GLYCERIN, PARFUM, TETRASODIUM GLUTAMATE DIACETATE, BENZYL ALCOHOL, POTASSIUM HYDROXIDE, CARAMEL, LIMONENE, LINALOOL, AMYL CINNAMAL",
3760099593544,CADUM DEO doux peaux sensibles ,"aqua/water, cetearyl alcohol, butylene glycol, PPG-15 stearyl ether, ceteareth-33, parfum/fragance, zinc gluconate, perlite, allantoin, dimethicone,  p-anisic acid,  caprylyl glycol, citric acid",
3760099593759,"Gel corps et cheveux hypoallergénique, pH neutre, sans savon, sans colorant, Peau r{active respect{e","AQUA / WATER, SODIUM LAURETH SULFATE, COCO-BETAINE, GLYCERIN, SODIUM CHLORIDE, PPG-5-CETETH-20, PEG-200 HYDROGENATED GLYCERYL 36NDC PALMATE, PEG-60 HYDROGENATED CASTOR 011, PEG-7 GLYCERYL COCOATE, / BENZOATE, SALICYLIC ACID, SODIUM HYDROXIDE, PRUNUS AMYGDALUS DULCIS OIL / SWEET ALMOND 011, CITRIC ACID, POLYQUATERNlUM-7. (F.I.L Cl 70253/1).",
3760099594763,Deo Doux Efficacité Minérale de la pierre d'alun 48h,"ISOBUTANE, AQUA / WATER, DIMETHICONE, PARFUM / FRAGRANCE, POTASSIUM ALUM, ALLANTOIN, DIMETHICONOL, SODIUM CHLORIDE, PERLITE, PHENOXYETHANOL, LAURYL PEG-9 POLYDIMETHYLSILOXYETHYL DIMETHICONE. (F.I.L. C163458/2).",http://en.openbeautyfacts.org/images/products/376/009/959/4763/front.6.400.jpg
3760099705671,Eau micellaire hydratante,"Aqua, hordeum vulgare stem water*, glycerin**, polyglyceryl-4 caprate**, sodium hyaluronate, eriophorum spissum flower / stem extract**, hydrolyzed caesalpinia spinosa gum**, caesalpinia spinosa gum**, xanthan gum, parfum, benzyl alcohol, sodium benzoate, potassium sorbate, sorbic acid, sodium chloride, citric acid, sodium hydroxide. (Eau , Eau des Glaciers, Eau d’Orge BIO* , Glycérine**, Acide hyaluronique, Extrait de Coton Arctique**, Actif hydratant issu du Tara**, Gélifiant, Tensioactif**, Parfum, Conservateurs, Sel, Ajusteur de pH) *Ingrédient issus de l’Agriculture Biologique. **Origine végétale. 99.1% du total des ingrédients sont d’origine naturelle. 12.4% du total des ingrédients sont issus de l’Agriculture Biologique.",
3760100680096,Shampooing éclat Color,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Glycerin, Propylene Glycol, Cetrimonium Chloride, Allantoin, Polyquaternium-7, Parfum, Tetrasodium EDTA, Citric Acid, 5-Bromo-5-Nitro-1,3-Dioxane, Sodium Benzoate, Sorbitol, Ginkgo Biloba Leaf Extract, Camellia Sinensis Leaf Extract, Phenoxyethanol, Ascorbic Acid, Sodium Hydroxide, Ethylhexylglycerin.",
3760100680171,Shampooing nourissant Karité,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Glycerin, Butyrospermum Parkii (Shea) Butter, Propylene Glycol, Cetrimomium Chloride, Parfum, Polyquaternium-7,Tetrasodium EDTA, Citric Acid,5-Bromo-5-Nitro-1,3-dioxane, Sodium Benzoate, Linalool, Amyl Cinnamal, C1 19140, CI 16255",
3760100680393,Dissolvant douceur à l'huile de Jojoba,"acetone, aqua, ricinus communis (castor) seed oil, parfum, simmundsia chinensis (jojoba) seed oil, CI 14700.",http://en.openbeautyfacts.org/images/products/376/010/068/0393/front.10.400.jpg
3760100681079,Shampooing lissant Argan,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Glycerin, Propylene Glycol, Polyquaternium-7, Cetrimonium Chloride, Parfum, Argania Spinosa Oil / Argania Spinosa Kernel Oil, Tetrasodium EDTA, Citric Acid, 5-Bromo-5-Nitro-1,3-Dioxane, Sodium Benzoate, CI 19140, CI 16255.",
3760100682724,Shampooing fortifiant Karité & Miel,"AQUA, SODIUM LAURETH SULFATE, SODIUM CHLORIDE, GLYCERIN, PARFUM, LAURYL LACTYL LACTATE, PEG-40 HYDROGENATED CASTOR OIL, STYRENE/ACRYLATES COPOLYMER, COCAMIDOPROPYL BETAÏNE, PROPYLENE GLYCOL, POLYQUATERNIUM-7,CETRIMOMIUM CHLORIDE, COCO-GLUCOSIDE, MEL, BUTYROSPERMUM PARKII BUTTER EXTRACT, COUMARIN, LINALOOL, ALPHA-ISOMETHYL IONONE, BENZYL SALICYLATE, BUTYLPHENYL METHYLPROPIONAL, CITRIC ACID, 5-BROMO-5-NITRO-1,3-DIOXANE, SODIUM BENZOATE, CARAMEL, BENZOIC ACID, CI 19140, CI 14700.                        ",
